Obs,Hubids,Eircode,Month,TwoHrSlot,%gas,heat_mean,heat_stddev,h_pr0-1,h_pr1-10,h_pr10-20,h_pr20-30,h_pr30-40,h_pr40-50,h_pr50-60,h_pr60-70,h_pr70-80,h_pr80-90,h_pr90-99,h_pr99-100,boiler_mean,boiler_stddev,b_pr0-1,b_pr1-10,b_pr10-20,b_pr20-30,b_pr30-40,b_pr40-50,b_pr50-60,b_pr60-70,b_pr70-80,b_pr80-90,b_pr90-99,b_pr99-100
18345,217,V94,7,12,0.716107931,2.541084762,14.71200989,0.965167621,0.001798855,0.001580812,0.002616517,0.001798855,0.002725538,0.001689834,0.001526301,0.001471791,0.000981194,0.000763151,0.017879531,0.87614064,7.400739186,0.981248297,0.002180431,0.00212592,0.002507495,0.001526301,0.002016898,0.001526301,0.001853366,0.001471791,0.003052603,0.000163532,0.000327065
18358,217,V94,7,14,0.715546356,4.1986273,18.20838404,0.940843229,0.002178887,0.001634165,0.002451247,0.002396775,0.009096852,0.007408214,0.003104913,0.003104913,0.002178887,0.001307332,0.024294585,1.882084105,10.3885062,0.961106874,0.002451247,0.00250572,0.002941497,0.006427715,0.010458656,0.002342303,0.00250572,0.004085412,0.00479355,0.000217889,0.000163416
18405,217,V94,7,16,0.715838087,7.748258617,25.15180405,0.899972833,0.003477316,0.003531649,0.004509644,0.003096985,0.011246944,0.005378973,0.003477316,0.003042651,0.003151318,0.002444988,0.056669383,3.449377892,14.96664161,0.935669655,0.005052975,0.004726976,0.007552296,0.006954632,0.0065743,0.00336865,0.004183646,0.007171964,0.017060581,0.000434664,0.00124966
18446,217,V94,7,18,0.715385449,7.864409623,24.75904969,0.892117532,0.003090101,0.005475442,0.005475442,0.006451263,0.010679822,0.007698146,0.005583866,0.006776537,0.004120134,0.002385341,0.050146373,3.248427843,13.91639835,0.933915212,0.00471647,0.006017565,0.008619755,0.007752358,0.008186057,0.005638079,0.006939174,0.00520438,0.012251979,0.000379486,0.000379486
18469,217,V94,7,20,0.715252585,6.623298492,23.09530745,0.911040121,0.002761384,0.003681845,0.005631057,0.00384428,0.007850994,0.006280795,0.004331583,0.004710596,0.003573556,0.002328226,0.043965564,2.483144727,12.23742113,0.94634252,0.005793492,0.007959283,0.00487303,0.00611836,0.005631057,0.004169148,0.004006714,0.005306189,0.00871731,0.000433158,0.000649737
18426,217,V94,7,22,0.714750895,2.398567241,14.29195544,0.967654401,0.00141105,0.001465321,0.00141105,0.001790948,0.002984913,0.002008032,0.00141105,0.001356778,0.00097688,0.001736676,0.015792901,0.672375989,6.404621536,0.984369912,0.002062303,0.002605015,0.002008032,0.001628134,0.001031152,0.001193965,0.001248236,0.00097688,0.002767828,5.43E-05,5.43E-05
18705,220,V94,8,0,0.723496391,2.367832131,14.71303257,0.972467255,0.000267308,0.00032077,0.001657311,0,0.001924619,0.002138466,0.000160385,0.000160385,5.35E-05,5.35E-05,0.020796578,0.45859396,5.658245608,0.990911521,0.00096231,0.001550388,0.00096231,0.000748463,0.000374231,0.000267308,0.00032077,0.000481155,0.00326116,0,0.000160385
18540,219,V94,8,2,0.72206041,2.106024809,13.88375987,0.975728155,0.000107875,0.000269687,0.000970874,0.000647249,0.001995685,0.000377562,0.000161812,0.001725998,5.39E-05,0,0.017961165,0.487578212,5.774455343,0.9899137,0.000809061,0.001833873,0.001779935,0.000809061,0.000647249,0.000161812,5.39E-05,0.000269687,0.003236246,0.000161812,0.000323625
18567,220,V94,8,4,0.722787742,5.560095869,21.30828557,0.925782302,0.001777347,0.002369796,0.004470297,0.003123822,0.008402004,0.009048312,0.000754026,0.002315937,0.000969462,0.000807885,0.040178812,2.624091137,12.92820627,0.950342005,0.002262078,0.005762913,0.004362579,0.005170464,0.008294286,0.002208219,0.00161577,0.010017773,0.008886735,0.000430872,0.000646308
18795,220,V94,8,6,0.725671721,6.747815902,23.32447153,0.909710029,0.002979516,0.003085927,0.00585262,0.002873105,0.012503325,0.00415004,0.002979516,0.00537377,0.001915403,0.001649375,0.046927374,2.943735043,13.62382602,0.942218675,0.00537377,0.005214153,0.007023144,0.005533387,0.006650705,0.003192338,0.003724395,0.007501995,0.01292897,0.000372439,0.000266028
18860,220,V94,8,8,0.726776246,4.693404028,19.39421716,0.934676564,0.002439024,0.002014846,0.003711559,0.00281018,0.009650053,0.006150583,0.00233298,0.003128314,0.002014846,0.001219512,0.029851538,1.781495225,10.11671848,0.960710498,0.002863203,0.003658537,0.005885472,0.007847296,0.004825027,0.002386002,0.00281018,0.002545069,0.006097561,5.30E-05,0.000318134
18856,220,V94,8,10,0.725498515,3.705435936,17.31795955,0.947337717,0.002969877,0.002227408,0.002333475,0.00302291,0.005674586,0.005462452,0.002386508,0.002280441,0.002121341,0.001272804,0.022910479,1.324506786,8.95772984,0.971521001,0.003075944,0.003182011,0.002969877,0.003871447,0.003235045,0.002015274,0.00286381,0.002280441,0.004613916,0.000106067,0.000265168
18901,220,V94,8,12,0.725728797,3.140907889,16.44490969,0.958309084,0.001904661,0.002327919,0.002486641,0.001693032,0.003068621,0.001428496,0.001587218,0.002063383,0.001322681,0.001375589,0.022432676,1.100116398,8.412741424,0.97746151,0.00211629,0.003174435,0.002486641,0.001745939,0.002222105,0.001587218,0.002275012,0.001957568,0.004285488,0.000211629,0.000476165
18986,220,V94,8,14,0.726219319,4.618187084,19.35114539,0.937111556,0.002001475,0.002475508,0.002106816,0.002106816,0.009744022,0.006057095,0.002528179,0.002580849,0.002001475,0.001264089,0.030022122,2.113731171,11.38507183,0.959022438,0.002212156,0.002949542,0.00268619,0.005951754,0.00953334,0.002317497,0.002791531,0.00405562,0.007689877,0.000210682,0.000579374
19012,220,V94,8,16,0.72690932,7.967888697,25.46545228,0.897170208,0.003576688,0.0032085,0.004313065,0.004418262,0.011413844,0.005680623,0.003471492,0.002787713,0.002735115,0.002366926,0.058857564,3.67413739,15.45015981,0.932200715,0.004418262,0.005628024,0.006890385,0.008731328,0.007258574,0.003366295,0.004050074,0.006364401,0.018935409,0.000262992,0.001893541
19033,220,V94,8,18,0.727315715,8.71072873,25.95923582,0.879157253,0.005254032,0.006199758,0.006935323,0.006042137,0.011506331,0.009089476,0.005148952,0.006620081,0.004571008,0.003625282,0.055850365,3.971780591,15.55251449,0.92066411,0.00640992,0.00814375,0.009142016,0.008721694,0.010087742,0.004308307,0.006935323,0.007565807,0.016760364,0.000420323,0.000840645
19024,220,V94,8,20,0.727607233,7.182606173,23.95145544,0.903385198,0.002417998,0.004783431,0.0058873,0.004520606,0.009304037,0.006518082,0.003732128,0.005046257,0.00436291,0.002575694,0.047466358,2.904441752,13.33545805,0.939760303,0.006044996,0.007832212,0.006150126,0.006675778,0.00567704,0.003732128,0.006044996,0.006044996,0.011091253,0.000367956,0.000578217
18934,220,V94,8,22,0.726365269,2.523851271,14.85027275,0.967624379,0.001214746,0.001056301,0.001426006,0.001161931,0.002957642,0.002112602,0.001161931,0.000845041,0.00052815,0.001161931,0.01874934,0.763145668,7.121135269,0.984366748,0.001954157,0.002006972,0.001584451,0.001584451,0.001531636,0.000580965,0.000686596,0.000845041,0.004489279,5.28E-05,0.00031689
18644,219,V94,9,0,0.727472645,2.903722377,16.21015133,0.966101695,0.000429092,0.000321819,0.001501824,0.000858185,0.002413645,0.002038189,0.000643639,0.000268183,0.000375456,0.000214546,0.024833727,0.958898309,8.088502322,0.980637202,0.002252735,0.003164557,0.001930916,0.001448187,0.001448187,0.000590002,0.000590002,0.000858185,0.00686548,0,0.000214546
18513,219,V94,9,2,0.725760277,2.796310698,16.05138201,0.968616648,0.000324097,0.00027008,0.000756225,0.000432129,0.002106628,0.000918274,0.000216064,0.001566467,0.000108032,5.40E-05,0.02463134,1.055955277,8.808877205,0.979635932,0.002754821,0.003565062,0.001998596,0.001134338,0.001026306,0.000324097,0.000216064,0.000378113,0.006860044,0.000162048,0.001944579
18577,219,V94,9,4,0.726651235,6.409474083,22.77291971,0.914302632,0.00209937,0.00263767,0.00549066,0.00441406,0.010173871,0.008020671,0.00145341,0.00274533,0.00113043,0.00166873,0.045863164,3.359858981,14.51003832,0.934865694,0.00371427,0.007428541,0.007051731,0.006890241,0.010227701,0.00226086,0.00226086,0.011842601,0.011842601,0.00043064,0.00118426
18779,219,V94,9,6,0.727994036,8.622397353,25.66449732,0.879067043,0.004899089,0.004579584,0.007614889,0.006390117,0.016294797,0.00713563,0.005591352,0.007401885,0.003514564,0.003674317,0.053836733,4.715064704,16.8041154,0.904521008,0.008094148,0.010490441,0.01043719,0.011555461,0.01150221,0.005165344,0.007029128,0.011342457,0.01810533,0.00053251,0.001224772
18840,218,V94,9,8,0.729352442,5.647749467,21.1119413,0.920647558,0.003503185,0.003078556,0.003609342,0.004299363,0.009660297,0.007749469,0.00366242,0.004246285,0.003237792,0.002335456,0.033970276,2.7568949,12.85463439,0.941985138,0.005307856,0.005732484,0.006210191,0.009872611,0.006794055,0.004193206,0.00403397,0.004299363,0.009978769,0.000690021,0.000902335
18848,219,V94,9,10,0.730475382,4.310717318,18.42279498,0.935112479,0.003554754,0.004032258,0.005942275,0.004350594,0.005836163,0.005730051,0.002122241,0.003289474,0.002811969,0.002228353,0.024989389,2.114606324,11.26774989,0.953575976,0.00466893,0.005942275,0.007003396,0.005093379,0.004934211,0.002599745,0.004297538,0.003448642,0.007321732,0.000424448,0.000689728
18824,218,V94,9,12,0.729972376,3.987808115,18.26114403,0.945176371,0.002974926,0.002815555,0.003081173,0.003346791,0.004249894,0.002656184,0.002496813,0.001859329,0.002709307,0.0020187,0.02661496,1.867196135,10.95566352,0.962335317,0.003718657,0.004409265,0.003931152,0.004143646,0.003718657,0.002549936,0.002762431,0.002868678,0.008127922,0.000478113,0.000956226
18820,218,V94,9,14,0.729968119,5.815366631,21.52949033,0.919872476,0.003560043,0.002763018,0.003825717,0.003400638,0.009670563,0.00717322,0.003453773,0.004357067,0.003506908,0.002072264,0.036344315,3.023363448,13.67368732,0.941179596,0.004835282,0.004144527,0.004782147,0.00749203,0.010467588,0.003400638,0.004729012,0.005685441,0.011636557,0.000690755,0.000956429
18888,218,V94,9,16,0.729987294,10.90840216,28.68058192,0.849057603,0.007041508,0.007729776,0.007782719,0.007782719,0.015141889,0.009212198,0.007729776,0.006776789,0.006988564,0.005294367,0.069462092,6.137415295,19.28207964,0.88235917,0.008629818,0.011277001,0.012282931,0.012812368,0.01371241,0.007518001,0.009741635,0.012918255,0.024565862,0.001323592,0.002858958
18952,218,V94,9,18,0.73042423,14.39460742,31.5179413,0.791684255,0.009655973,0.010711271,0.013877163,0.01308569,0.019048122,0.015090756,0.013560574,0.014721401,0.012135922,0.009286619,0.077142254,8.814943012,22.29839062,0.828619671,0.012452512,0.01535458,0.019153651,0.016620937,0.021475306,0.01298016,0.01957577,0.015671169,0.034666526,0.001213592,0.002216125
18945,218,V94,9,20,0.731274743,10.43576669,27.91689305,0.852362101,0.006809184,0.008392716,0.009395619,0.007759303,0.012932172,0.009659541,0.007495381,0.009501188,0.008181578,0.0067564,0.060754817,5.779688569,18.58449651,0.883874373,0.011718131,0.01314331,0.011665347,0.011295856,0.011665347,0.007073106,0.011665347,0.011718131,0.0236474,0.000686197,0.001847453
18837,218,V94,9,22,0.729734034,3.760827094,17.79711782,0.949089558,0.002176567,0.002760524,0.002707437,0.003132134,0.003822265,0.002548176,0.002442002,0.002070393,0.001327175,0.002070393,0.025853374,1.655985564,10.22054923,0.964484791,0.003875352,0.005467962,0.0040877,0.003716091,0.003185221,0.001911132,0.002176567,0.001964219,0.008493922,0.000371609,0.000265435
16014,175,V94,10,0,0.680841763,4.454733361,19.68598408,0.944735856,0.001498689,0.001623579,0.002248033,0.002622705,0.003184713,0.003996503,0.001498689,0.001124016,0.00081179,0.001248907,0.035406519,2.342312988,12.190804,0.950793056,0.004433621,0.007993006,0.005744973,0.006119645,0.00430873,0.00174847,0.001935806,0.002810041,0.01292619,0.000749344,0.000437118
15872,175,V94,10,2,0.678175403,3.81469884,18.54527333,0.954637097,0.001071069,0.001134073,0.002898185,0.001638105,0.001827117,0.000819052,0.000819052,0.001386089,0.000252016,0.000378024,0.033140121,1.847038821,10.92203641,0.960496472,0.003150202,0.007623488,0.006237399,0.003528226,0.002520161,0.001008065,0.001638105,0.001260081,0.011529738,0.000756048,0.000252016
15908,175,V94,10,4,0.679092281,9.13429094,26.28608362,0.871762635,0.004085994,0.003583103,0.011503646,0.00735479,0.011063616,0.016029671,0.002200151,0.008989188,0.002011567,0.002703042,0.058712597,6.11000129,18.69874255,0.876540106,0.007040483,0.011315062,0.016281116,0.01558964,0.019801358,0.005846115,0.00779482,0.018104099,0.020367111,0.000565753,0.000754337
16066,175,V94,10,6,0.681999253,15.81424749,32.25037842,0.76783269,0.007967136,0.009274244,0.01898419,0.012573136,0.031744056,0.016058758,0.012137433,0.025457488,0.007718163,0.009274244,0.080978464,11.25434459,24.52469834,0.77723142,0.014129217,0.020664758,0.027075812,0.027324785,0.028631893,0.015187352,0.021971866,0.026577866,0.033673596,0.001867297,0.005664135
16103,180,V94,10,8,0.683226728,9.746972604,26.17191809,0.848475439,0.009315034,0.00801093,0.011550643,0.010246538,0.019188971,0.012109545,0.008694032,0.011053841,0.008569832,0.009190834,0.043594361,6.729733585,19.43903738,0.857479973,0.014655654,0.015897659,0.015152456,0.017822766,0.017077563,0.009501335,0.014158852,0.012233745,0.022852885,0.001366205,0.001800907
16102,178,V94,10,10,0.683703888,7.925052786,23.80478487,0.87355608,0.007949323,0.00881878,0.011116631,0.009253509,0.013414483,0.009315613,0.009129301,0.007887219,0.007204074,0.007079866,0.035275121,5.533859155,17.79347024,0.88237486,0.01124084,0.013911315,0.014035524,0.012048193,0.015401813,0.008259843,0.011178736,0.009812446,0.018817538,0.00167681,0.001242082
16099,176,V94,10,12,0.683085906,8.381054718,24.89918262,0.870985776,0.009565812,0.00944158,0.009627927,0.008385614,0.010311199,0.007764457,0.008758308,0.007950804,0.007267532,0.007205416,0.042735574,5.87007268,18.70727819,0.881048512,0.012236785,0.012423132,0.013230635,0.011180819,0.013416982,0.007826573,0.011367166,0.009690043,0.023976645,0.001677123,0.001925585
16133,179,V94,10,14,0.68418769,12.22139714,28.7494552,0.808777041,0.011963057,0.012458935,0.012582905,0.014690386,0.018719395,0.016549929,0.013512676,0.014938325,0.011529164,0.009793591,0.054484597,8.715000316,21.84156317,0.822351701,0.014442447,0.018037563,0.018595426,0.019711151,0.024793901,0.012830844,0.01865741,0.016859852,0.02987665,0.001549619,0.002293436
16174,179,V94,10,16,0.684308149,25.20235562,37.80819816,0.619698281,0.021516013,0.024669222,0.026091258,0.026709534,0.032397675,0.026585879,0.027513293,0.028069742,0.022999876,0.01873377,0.125015457,18.74317424,29.64015994,0.637380982,0.025472981,0.034067021,0.038147644,0.034067021,0.0447632,0.027760603,0.041300853,0.0382713,0.070236182,0.002658588,0.005873624
16207,175,V94,10,18,0.684457333,35.79276856,41.90381987,0.500154254,0.019436046,0.022459431,0.027889184,0.031221077,0.041772074,0.034552971,0.032763621,0.033874252,0.027950885,0.029123218,0.198802986,26.54357998,33.07525591,0.518356266,0.02560622,0.036218918,0.045350774,0.047818844,0.057752823,0.035169988,0.050842229,0.049052878,0.12136731,0.003763806,0.008699944
16200,175,V94,10,20,0.684691358,23.33998148,37.75720761,0.666049383,0.017530864,0.015123457,0.020925926,0.019876543,0.034382716,0.019753086,0.019135802,0.020987654,0.017098765,0.01808642,0.131049383,16.21319756,28.4399187,0.682345679,0.024938272,0.031666667,0.035925926,0.033395062,0.034814815,0.019753086,0.030864198,0.025864198,0.072407407,0.002037037,0.005987654
16139,175,V94,10,22,0.683437636,8.430286876,25.18893257,0.874961274,0.007745213,0.007311482,0.008984448,0.00941818,0.009046409,0.008116984,0.008736601,0.006753826,0.005886362,0.005390669,0.047648553,5.248522228,17.43175882,0.885804573,0.012578227,0.015490427,0.013879423,0.012268418,0.011710763,0.007559328,0.008488754,0.00799306,0.022244253,0.000619617,0.001363158
16420,186,V94,11,0,0.684896468,6.215742998,22.57309128,0.915408039,0.004019488,0.004811206,0.004872107,0.004933009,0.005420219,0.005237515,0.00365408,0.002375152,0.002496955,0.003045067,0.043727162,3.260207071,14.02451386,0.928562728,0.007064555,0.011327649,0.008830694,0.008404385,0.007673569,0.003958587,0.003714982,0.004445798,0.013702801,0.000730816,0.001583435
16228,186,V94,11,2,0.681722948,4.85973626,20.65754693,0.941644072,0.001109194,0.000924328,0.00326596,0.001848657,0.004621642,0.001787035,0.001047572,0.002033522,0.000616219,0.001047572,0.040054227,2.186510975,11.57632048,0.951503574,0.004190288,0.007702736,0.008503821,0.005361104,0.004067045,0.002095144,0.002095144,0.002403254,0.010968696,0.000246488,0.000862706
16220,186,V94,11,4,0.681196054,7.625080152,24.9090332,0.900554871,0.002466091,0.001233046,0.008323058,0.006905055,0.00647349,0.008877928,0.001664612,0.003144266,0.000739827,0.001109741,0.058508015,4.505789175,16.37384068,0.907768187,0.005055487,0.009617756,0.015536375,0.009494451,0.01350185,0.002959309,0.004993835,0.012823674,0.016954377,0.000369914,0.000924784
16313,186,V94,11,6,0.683074848,19.80781587,35.12895444,0.711273218,0.007785202,0.010727641,0.027278857,0.014037884,0.037516091,0.027769264,0.012873169,0.024029915,0.0076626,0.009808128,0.109238031,14.20364741,26.76137592,0.720100533,0.017348127,0.023110403,0.036106173,0.034144547,0.0381904,0.019309753,0.023416907,0.033776742,0.047508122,0.001409918,0.005578373
16386,186,V94,11,8,0.684791896,14.65239839,31.2199474,0.775784206,0.013426095,0.01116807,0.018552423,0.013548151,0.029476382,0.014036373,0.013120957,0.01702673,0.010069572,0.010862932,0.072928109,10.47243379,23.65938157,0.783778836,0.019284755,0.022336141,0.029354327,0.023556695,0.023068473,0.013914317,0.021603808,0.02288539,0.034907848,0.001464665,0.003844746
16431,186,V94,11,10,0.686446351,11.71367537,28.59471522,0.820765626,0.011502647,0.01180695,0.011624369,0.01180695,0.018623334,0.012780719,0.011320066,0.011137484,0.01174609,0.010589739,0.056296026,8.217144422,21.4934629,0.831720528,0.015641166,0.018745055,0.017223541,0.018684195,0.020631733,0.010589739,0.017345262,0.014728258,0.029760818,0.001764956,0.00316475
16427,188,V94,11,12,0.686613502,13.19675534,30.19950096,0.800998356,0.012235953,0.012296828,0.014853595,0.013575212,0.016862482,0.012418579,0.013209959,0.014975345,0.011809825,0.010409691,0.066354173,9.237219222,22.6203338,0.813477811,0.015888476,0.019784501,0.02191514,0.018627869,0.020271504,0.013636087,0.020941133,0.015157972,0.036220856,0.001400134,0.002678517
16424,187,V94,11,14,0.686069167,18.47029347,34.2080919,0.720165611,0.017169995,0.015891378,0.019605455,0.020518753,0.025389674,0.019727228,0.021553824,0.01777886,0.015465173,0.014917194,0.091816853,13.39266319,26.23975003,0.734291281,0.020336094,0.02563322,0.029347297,0.026424744,0.03452265,0.02057964,0.026911836,0.023319532,0.052240623,0.002252801,0.004140283
16459,185,V94,11,16,0.686007655,35.56252505,41.6657131,0.496688742,0.022419345,0.023330701,0.028677319,0.031472143,0.044291877,0.03214047,0.034023938,0.034084695,0.030743059,0.029467161,0.19266055,27.09104444,33.53770452,0.512910869,0.029102619,0.03438848,0.046418373,0.043805821,0.057293882,0.033416368,0.052858618,0.048362598,0.127042955,0.003827693,0.010571724
